return_id,user_id,return_date,returned_order_id,returned_food_id,returned_drink_id,return_quantity
-0.8955145151760673,-1.6625893675624646,2023-11-24 17:22:32,0.31802011658037405,1.3777830300033458,1.0869750335975974,-1.2076637487582562
0.4401982969336179,-1.6625893675624646,2024-02-12 22:10:13,1.693851561447666,-1.6023155338728459,1.0869750335975974,-1.5586527097944214
1.775911109043303,-1.6625893675624646,2024-05-25 22:34:22,-1.6193751833347922,-1.6023155338728459,-1.42670703024165,1.2492589784948989
-0.8955145151760673,-1.659168837568452,2024-04-10 23:07:37,-0.4330715395461578,1.6261245769930284,0.08150220806189844,-0.15469686564976126
-0.8955145151760673,-1.6557483075744392,2023-10-22 16:05:06,0.34609830933276775,-0.36060779892443273,-0.6726024110898758,-0.5056858266859263
-0.8955145151760673,-1.6523277775804266,2023-09-27 10:27:38,1.1673854473402838,-0.6089493459141153,1.589711446365447,1.6002479395310638
0.4401982969336179,-1.6523277775804266,2024-05-29 09:07:46,1.1954636400926777,-0.36060779892443273,0.08150220806189844,-1.2076637487582562
1.775911109043303,-1.6523277775804266,2024-06-16 18:00:38,-1.3596519003751504,-0.11226625193475007,-1.678075236625575,-0.8566747877220913
-0.8955145151760673,-1.648907247586414,2024-03-23 04:22:13,-0.11017232289363008,-0.6089493459141153,0.33287041444582316,0.8982700174587338
0.4401982969336179,-1.648907247586414,2024-04-16 12:15:18,-0.18738735296271278,0.8810999360239805,0.33287041444582316,1.6002479395310638
1.775911109043303,-1.648907247586414,2024-03-27 12:13:20,-0.7208730152581934,0.8810999360239805,-0.9239706174738006,0.19629209538640374
-0.8955145151760673,-1.6454867175924013,2023-10-10 22:55:14,-0.7208730152581934,1.1294414830136632,-1.42670703024165,0.5472810564225687
0.4401982969336179,-1.6454867175924013,2024-01-01 09:29:17,1.448167374864221,1.6261245769930284,-0.9239706174738006,1.6002479395310638
-0.8955145151760673,-1.6386456576043762,2024-02-28 13:54:50,1.0831508690831027,0.38441684204461524,-0.4212342047059511,1.2492589784948989
0.4401982969336179,-1.6386456576043762,2023-08-10 00:52:28,-0.847224882643965,-1.3539739868831633,-0.9239706174738006,-0.5056858266859263
1.775911109043303,-1.6386456576043762,2023-10-26 00:15:02,0.8795839716282483,1.1294414830136632,1.3383432399815223,0.19629209538640374
-0.8955145151760673,-1.6352251276103635,2024-04-15 10:25:14,0.5145674658471301,0.6327583890342978,-0.6726024110898758,-1.2076637487582562
